Date,Time,Download,Upload,Host,Provider
09/15/20,20:00:53,18.63,14.36,Mauritius Telecom Ltd,Vodafone
09/15/20,21:00:00,16.37,13,Mauritius Telecom Ltd,Vodafone
09/15/20,21:00:29,22.74,14.66,Lemon Clove Pte.Limited,Vodafone
09/15/20,21:00:57,16.96,14.9,Jump Networks Ltd,Vodafone
09/15/20,22:00:00,16.69,4.79,GTT.net (London) [2.56,Vodafone
09/15/20,22:00:29,1.58,14.11,GTT.net (London) [2.56,Vodafone
09/15/20,22:00:55,20.25,16.23,Lemon Clove Pte.Limited,Vodafone
09/15/20,23:00:01,22.36,19.73,Lemon Clove Pte.Limited,Vodafone
09/15/20,23:00:33,15.15,12.76,Mauritius Telecom Ltd,Vodafone
09/15/20,23:00:59,21.16,15.4,Jump Networks Ltd,Vodafone
09/16/20,09:03:25,21.88,17.68,Lemon Clove Pte.Limited,Vodafone
09/16/20,09:03:52,35.7,15.97,GTT.net (London) [2.56,Vodafone
09/16/20,09:04:16,34.59,17.86,Lemon Clove Pte.Limited,Vodafone
09/16/20,10:00:00,28.8,5.95,GTT.net (London) [2.56,Vodafone
09/16/20,10:00:27,22.1,18.8,Structured Communications (London),Vodafone
09/16/20,10:00:54,30.12,23.25,Jump Networks Ltd,Vodafone
09/16/20,11:00:00,19.89,4.02,GTT.net (London) [2.56,Vodafone
09/16/20,11:00:32,20.31,13.96,Mauritius Telecom Ltd,Vodafone
09/16/20,11:01:01,23.16,13.99,Structured Communications (London),Vodafone
09/16/20,12:00:00,20.2,18.1,Lemon Clove Pte.Limited,Vodafone
09/16/20,12:00:28,14.56,16.27,Lemon Clove Pte.Limited,Vodafone
09/16/20,12:00:56,28.81,14.71,Lemon Clove Pte.Limited,Vodafone
09/16/20,13:00:02,19.72,8.68,GTT.net (London) [2.56,Vodafone
09/16/20,13:00:33,25.73,11.39,Structured Communications (London),Vodafone
09/16/20,13:01:00,21.46,13.18,Jump Networks Ltd,Vodafone
09/16/20,14:00:00,13.07,12.35,Lemon Clove Pte.Limited,Vodafone
09/16/20,14:00:33,14.03,14.13,Lemon Clove Pte.Limited,Vodafone
09/16/20,14:01:03,26.06,16.91,Mauritius Telecom Ltd,Vodafone
09/16/20,15:00:00,21.68,17.31,Structured Communications (London),Vodafone
09/16/20,15:00:29,16.32,18.22,Lemon Clove Pte.Limited,Vodafone
09/16/20,15:00:56,3.58,15.04,Mauritius Telecom Ltd,Vodafone
09/16/20,16:00:00,27.71,4.97,GTT.net (London) [2.56,Vodafone
09/16/20,16:00:25,20,14.11,Mauritius Telecom Ltd,Vodafone
09/16/20,16:00:48,30.97,9.66,Mauritius Telecom Ltd,Vodafone
09/16/20,17:00:00,27.77,4.41,GTT.net (London) [2.56,Vodafone
09/16/20,17:00:28,32.79,16.08,GTT.net (London) [2.56,Vodafone
09/16/20,17:00:57,22.47,16.52,Structured Communications (London),Vodafone
09/16/20,18:00:00,12.31,6.88,Jump Networks Ltd,Vodafone
09/16/20,18:00:27,11.31,8.5,Lemon Clove Pte.Limited,Vodafone
09/16/20,18:00:51,11.44,15,Jump Networks Ltd,Vodafone
09/16/20,19:00:01,18.9,18.25,Structured Communications (London),Vodafone
09/16/20,19:00:27,27.45,11.94,Lemon Clove Pte.Limited,Vodafone
09/16/20,19:00:53,25.11,20.66,GTT.net (London) [2.56,Vodafone
09/16/20,20:00:00,16.56,3.7,GTT.net (London) [2.56,Vodafone
09/16/20,20:00:26,10.41,19.59,GTT.net (London) [2.56,Vodafone
09/16/20,20:00:52,20.66,13.69,Jump Networks Ltd,Vodafone
09/16/20,21:00:00,14.28,8.74,GTT.net (London) [2.56,Vodafone
09/16/20,21:00:24,21.11,13.69,Mauritius Telecom Ltd,Vodafone
09/16/20,21:00:49,20.71,15.76,Lemon Clove Pte.Limited,Vodafone
09/16/20,22:00:01,19.63,8.1,GTT.net (London) [2.56,Vodafone
09/16/20,22:00:25,9.29,11.09,Mauritius Telecom Ltd,Vodafone
09/16/20,22:00:50,21.65,18.22,GTT.net (London) [2.56,Vodafone
09/16/20,23:00:00,23.14,16.19,Lemon Clove Pte.Limited,Vodafone
09/16/20,23:00:26,26.02,17.28,Mauritius Telecom Ltd,Vodafone
09/16/20,23:00:50,18.6,15.32,GTT.net (London) [2.56,Vodafone
09/17/20,01:00:01,21.09,11.99,Structured Communications (London),Vodafone
09/17/20,01:00:27,25.27,15.28,Structured Communications (London),Vodafone
09/17/20,01:00:53,19.02,13.8,Structured Communications (London),Vodafone
09/17/20,08:00:00,32.27,16.8,WorldStream B.V. (Naaldwijk),WorldStream
09/17/20,08:00:27,34.8,15.03,WorldStream B.V. (Naaldwijk),WorldStream
09/17/20,08:00:50,30.84,14.9,WorldStream B.V. (Naaldwijk),WorldStream
09/17/20,09:00:00,21.77,13.11,XS4ALL Internet BV,WorldStream
09/17/20,09:00:28,16.35,15.54,Serverius Connectivity (Amsterdam),WorldStream
09/17/20,09:00:55,23.39,11.45,Tele2 Netherlands B.V.,WorldStream
09/17/20,10:00:00,23.58,5.7,Vancis (Amsterdam) [1.75,WorldStream
09/17/20,10:00:29,19.75,13.96,Tele2 Netherlands B.V.,WorldStream
09/17/20,10:00:55,24.51,7.82,XS4ALL Internet BV,WorldStream
09/17/20,11:00:00,3.57,3.23,Lemon Clove Pte.Limited,Three
09/17/20,11:00:27,3.37,4.81,Jump Networks Ltd,Three
09/17/20,11:00:56,2.25,6.27,Octopus Telecom (London),Three
09/17/20,12:00:00,4.23,4.5,Lemon Clove Pte.Limited,Three
09/17/20,12:00:30,0.88,2.11,Lemon Clove Pte.Limited,Three
09/17/20,12:00:59,3.44,4.74,Mauritius Telecom Ltd,Three
09/17/20,13:00:00,10.55,7.67,Mauritius Telecom Ltd,Three
09/17/20,13:00:25,10.65,6.83,Lemon Clove Pte.Limited,Three
09/17/20,13:00:50,9.87,11.22,Lemon Clove Pte.Limited,Three
09/17/20,14:00:00,3.54,7.12,Lemon Clove Pte.Limited,Three
09/17/20,14:00:27,4.71,12.25,Mauritius Telecom Ltd,Three
09/17/20,14:00:54,0,0,none,none
09/17/20,15:00:00,4.46,3.38,Structured Communications (London),Three
09/17/20,15:00:27,6.7,5.3,Lemon Clove Pte.Limited,Three
09/17/20,15:00:51,7.99,4.84,Mauritius Telecom Ltd,Three
09/17/20,16:00:00,5.67,8.29,Lemon Clove Pte.Limited,Three
09/17/20,16:00:27,6.32,11.22,Mauritius Telecom Ltd,Three
09/17/20,16:00:55,6.16,9.77,Jump Networks Ltd,Three
09/17/20,17:00:00,13.18,9.31,Mauritius Telecom Ltd,Vodafone
09/17/20,17:00:29,9.89,7.61,Structured Communications (London),Vodafone
09/17/20,17:00:54,12.73,13.83,Mauritius Telecom Ltd,Vodafone
09/17/20,18:00:00,25.34,3.02,Mauritius Telecom Ltd,Vodafone
09/17/20,18:00:26,25.27,12.33,Structured Communications (London),Vodafone
09/17/20,18:00:50,13.44,12.1,Jump Networks Ltd,Vodafone
09/17/20,19:00:00,14.77,14.53,Lemon Clove Pte.Limited,Vodafone
09/17/20,19:00:29,13.84,16.21,Structured Communications (London),Vodafone
09/17/20,19:00:54,0,0,none,none
09/17/20,20:00:00,6.21,7.93,Lemon Clove Pte.Limited,Three
09/17/20,20:00:30,2.35,5.5,Lemon Clove Pte.Limited,Three
09/17/20,20:01:02,2.17,6.34,Lemon Clove Pte.Limited,Three
09/17/20,21:00:00,7.18,1.72,Mauritius Telecom Ltd,Vodafone
09/17/20,21:00:32,0,0,none,none
09/17/20,21:00:33,0,0,none,none
09/17/20,22:00:00,11.75,1.9,Octopus Telecom (London),Vodafone
09/17/20,22:00:25,8.47,11.49,Mauritius Telecom Ltd,Vodafone
09/17/20,22:00:54,14.81,18.3,Jump Networks Ltd,Vodafone
09/17/20,23:00:00,19.69,21.92,Lemon Clove Pte.Limited,Vodafone
09/17/20,23:00:26,19.69,19.2,Structured Communications (London),Vodafone
09/17/20,23:00:50,31.52,22.37,Mauritius Telecom Ltd,Vodafone
09/18/20,00:00:00,19.63,20.07,Structured Communications (London),Vodafone
09/18/20,00:00:27,7.91,22.26,Structured Communications (London),Vodafone
09/18/20,00:00:58,33.18,19.01,Jump Networks Ltd,Vodafone
09/18/20,01:00:00,20.55,18.41,Structured Communications (London),Vodafone
09/18/20,01:00:27,19.6,12.37,Mauritius Telecom Ltd,Vodafone
09/18/20,01:00:53,15.04,20.18,Lemon Clove Pte.Limited,Vodafone
09/18/20,09:00:00,8.48,14.25,XS4ALL Internet BV,WorldStream
09/18/20,09:00:33,6.13,2.51,XS4ALL Internet BV,WorldStream
09/18/20,09:01:04,4.86,9.57,Serverius Connectivity (Amsterdam),WorldStream
09/18/20,10:00:00,22.19,16.58,Structured Communications (London),Vodafone
09/18/20,10:00:29,17.2,14.69,Mauritius Telecom Ltd,Vodafone
09/18/20,10:00:57,20.53,14.23,Lemon Clove Pte.Limited,Vodafone
09/18/20,11:00:00,0,0,none,none
09/18/20,11:00:02,0,0,none,none
09/18/20,11:00:03,1.41,0.57,Mauritius Telecom Ltd,Vodafone
09/18/20,12:00:00,21.23,10.87,Structured Communications (London),Vodafone
09/18/20,12:00:27,14.74,14.4,Jump Networks Ltd,Vodafone
09/18/20,12:00:54,17.97,12.27,Lemon Clove Pte.Limited,Vodafone
09/18/20,13:00:00,16.19,14.07,Mauritius Telecom Ltd,Vodafone
09/18/20,13:00:27,2.28,15.65,Mauritius Telecom Ltd,Vodafone
09/18/20,13:00:54,18.51,14.09,Mauritius Telecom Ltd,Vodafone
09/18/20,14:00:00,24.22,18.74,Lemon Clove Pte.Limited,Vodafone
09/18/20,14:00:29,3.28,12.04,Lemon Clove Pte.Limited,Vodafone
09/18/20,14:01:00,14.44,15.58,Lemon Clove Pte.Limited,Vodafone
09/18/20,15:00:01,20.02,12.62,Mauritius Telecom Ltd,Vodafone
09/18/20,15:00:31,8.46,14.01,Jump Networks Ltd,Vodafone
09/18/20,15:00:59,22.45,16.14,Mauritius Telecom Ltd,Vodafone
09/18/20,16:00:00,9.24,8.57,Structured Communications (London),Vodafone
09/18/20,16:00:28,6.83,6.33,Jump Networks Ltd,Vodafone
09/18/20,16:00:57,11.03,2.04,Structured Communications (London),Vodafone
09/18/20,17:00:00,18.13,12.24,Jump Networks Ltd,Vodafone
09/18/20,17:00:26,12.9,9.44,Lemon Clove Pte.Limited,Vodafone
09/18/20,17:00:54,10.74,12.78,Jump Networks Ltd,Vodafone
09/18/20,18:00:00,0,0,none,none
09/18/20,18:00:01,10.98,12.07,Lemon Clove Pte.Limited,Vodafone
09/18/20,18:00:27,0,0,none,none
09/18/20,19:00:00,15.34,5.52,Structured Communications (London),Vodafone
09/18/20,19:00:28,13.56,11.61,Trunk Networks (London),Vodafone
09/18/20,19:00:54,12.11,12.63,Trunk Networks (London),Vodafone
09/18/20,20:00:00,2.2,4.99,Lemon Clove Pte.Limited,Vodafone
09/18/20,20:00:29,11.56,5.27,Jump Networks Ltd,Vodafone
09/18/20,20:00:58,10.62,9.87,Trunk Networks (London),Vodafone
09/18/20,21:00:00,7.54,8.97,Structured Communications (London),Vodafone
09/18/20,21:00:26,0,0,none,none
09/18/20,21:00:27,4.16,9.44,Lemon Clove Pte.Limited,Vodafone
09/18/20,23:00:00,27.36,12.62,Trunk Networks (London),Vodafone
09/18/20,23:00:25,17.71,13.48,Structured Communications (London),Vodafone
09/18/20,23:00:52,13.25,10.04,Trunk Networks (London),Vodafone
09/19/20,00:00:00,13.05,12.48,Structured Communications (London),Vodafone
09/19/20,00:00:26,9.14,8.64,Lemon Clove Pte.Limited,Vodafone
09/19/20,00:00:52,13.77,12.49,Structured Communications (London),Vodafone
09/19/20,01:00:00,17.82,10.23,Structured Communications (London),Vodafone
09/19/20,01:00:31,24.23,13.12,Structured Communications (London),Vodafone
09/19/20,01:00:58,10.56,14.54,Jump Networks Ltd,Vodafone
09/19/20,02:00:00,30.64,15.01,Lemon Clove Pte.Limited,Vodafone
09/19/20,02:00:24,3.66,14.31,Jump Networks Ltd,Vodafone
09/19/20,02:00:50,24.34,15.17,Trunk Networks (London),Vodafone
09/19/20,03:00:00,34.4,10.4,Trunk Networks (London),Vodafone
09/19/20,03:00:44,29.36,13.34,Structured Communications (London),Vodafone
09/19/20,03:01:08,17.66,16.61,Structured Communications (London),Vodafone
09/19/20,04:00:01,32.14,12.93,Lemon Clove Pte.Limited,Vodafone
09/19/20,04:00:25,19.54,18.12,Jump Networks Ltd,Vodafone
09/19/20,04:00:49,28.08,14.04,Trunk Networks (London),Vodafone
09/19/20,05:00:00,33.36,13.25,Lemon Clove Pte.Limited,Vodafone
09/19/20,05:00:26,32.71,15.27,Structured Communications (London),Vodafone
09/19/20,05:00:49,28.44,13.21,Jump Networks Ltd,Vodafone
09/19/20,08:00:00,19.78,11.87,Structured Communications (London),Vodafone
09/19/20,08:00:31,37.2,13.7,Lemon Clove Pte.Limited,Vodafone
09/19/20,08:00:55,31.37,13.34,Structured Communications (London),Vodafone
09/19/20,09:00:48,13.85,5.76,Trunk Networks (London),Vodafone
09/19/20,09:01:32,0,0,none,none
09/19/20,09:01:33,,,,
09/19/20,14:00:00,7.1,2.27,Lemon Clove Pte.Limited,Vodafone
09/19/20,14:00:31,11.51,2.49,Lemon Clove Pte.Limited,Vodafone
09/19/20,14:00:58,2.35,3.08,Structured Communications (London),Vodafone
09/19/20,15:00:00,0.56,2.2,Structured Communications (London),Vodafone
09/19/20,15:00:37,12.29,2.44,Mauritius Telecom Ltd,Vodafone
09/19/20,15:01:05,12.64,4.16,Mauritius Telecom Ltd,Vodafone
09/19/20,16:00:00,6.84,3.11,Structured Communications (London),Vodafone
09/19/20,16:00:28,10.82,1.79,Mauritius Telecom Ltd,Vodafone
09/19/20,16:00:58,17.25,2.17,Structured Communications (London),Vodafone
09/19/20,17:00:00,4.29,3.49,Lemon Clove Pte.Limited,Vodafone
09/19/20,17:00:31,3.09,3.46,Structured Communications (London),Vodafone
09/19/20,17:01:03,8.94,4.13,Trunk Networks (London),Vodafone
09/19/20,18:00:38,6.99,1.86,Trunk Networks (London),Vodafone
09/19/20,18:01:15,2.11,2.12,Trunk Networks (London),Vodafone
09/19/20,18:01:57,7.81,2.08,Trunk Networks (London),Vodafone
09/19/20,19:00:00,15.03,4.12,Trunk Networks (London),Vodafone
09/19/20,19:00:27,12.83,6.86,Structured Communications (London),Vodafone
09/19/20,19:00:52,12.18,4.25,Jump Networks Ltd,Vodafone
09/19/20,21:00:00,4.84,4.63,Trunk Networks (London),Vodafone
09/19/20,21:00:28,4.75,4.47,Lemon Clove Pte.Limited,Vodafone
09/19/20,21:01:01,5.88,5.47,Structured Communications (London),Vodafone
09/19/20,22:00:00,7.09,2.22,Trunk Networks (London),Vodafone
09/19/20,22:00:30,11.99,3.11,Lemon Clove Pte.Limited,Vodafone
09/19/20,22:00:54,6.48,3.13,Lemon Clove Pte.Limited,Vodafone
09/19/20,23:00:00,12.42,4.02,Trunk Networks (London),Vodafone
09/19/20,23:00:30,15.89,0,Structured Communications (London),Vodafone
09/20/20,06:32:24,16.29,1.14,Trunk Networks (London),Vodafone
09/20/20,07:00:00,14.91,1.78,Lemon Clove Pte.Limited,Vodafone
09/20/20,07:00:35,0,0,none,none
09/20/20,07:00:36,0,0,none,none
09/20/20,08:00:00,21.25,1.83,Jump Networks Ltd,Vodafone
09/20/20,08:00:35,24.19,4.11,Jump Networks Ltd,Vodafone
09/20/20,08:01:01,18.78,2.59,Structured Communications (London),Vodafone
09/20/20,09:00:01,15.44,2.73,Structured Communications (London),Vodafone
09/20/20,09:00:28,9.68,2.67,Mauritius Telecom Ltd,Vodafone
09/20/20,09:00:54,15.74,3.81,Lemon Clove Pte.Limited,Vodafone
09/20/20,10:00:00,0.69,1.73,Lemon Clove Pte.Limited,Vodafone
09/20/20,10:00:39,0,0,none,none
09/20/20,10:00:40,0,0,none,none
09/20/20,11:00:01,15.24,2.23,Trunk Networks (London),Vodafone
09/20/20,11:00:27,24.16,1.91,Mauritius Telecom Ltd,Vodafone
09/20/20,11:00:58,20.31,2.95,Trunk Networks (London),Vodafone
09/20/20,12:00:00,15.07,2.52,Structured Communications (London),Vodafone
09/20/20,12:00:29,11.34,2.98,Jump Networks Ltd,Vodafone
09/20/20,12:00:56,16.29,3.42,Trunk Networks (London),Vodafone
09/20/20,13:00:00,20.72,3.15,Structured Communications (London),Vodafone
09/20/20,13:00:25,15.16,2.9,Structured Communications (London),Vodafone
09/20/20,13:00:51,13.42,3.92,Structured Communications (London),Vodafone
09/20/20,14:00:00,11.19,2.82,Structured Communications (London),Vodafone
09/20/20,14:00:27,14.81,3.38,Mauritius Telecom Ltd,Vodafone
09/20/20,14:00:53,14.28,2.9,Mauritius Telecom Ltd,Vodafone
09/20/20,15:00:00,17.07,2.37,Lemon Clove Pte.Limited,Vodafone
09/20/20,15:00:29,14.06,3.16,Mauritius Telecom Ltd,Vodafone
09/20/20,15:00:55,15.08,2.63,Structured Communications (London),Vodafone
09/20/20,16:00:00,16.17,1.85,Structured Communications (London),Vodafone
09/20/20,16:00:30,0,0,none,none
09/20/20,16:00:31,0,0,none,none
09/20/20,17:00:01,9.95,3.86,Mauritius Telecom Ltd,Vodafone
09/20/20,17:00:31,13.25,2.5,Jump Networks Ltd,Vodafone
09/20/20,17:00:58,12.39,2.97,Structured Communications (London),Vodafone
09/20/20,18:00:00,1.69,1.54,Jump Networks Ltd,Vodafone
09/20/20,18:00:37,0,0,none,none
09/20/20,18:00:38,2.53,1.14,Mauritius Telecom Ltd,Vodafone
09/20/20,19:00:00,22.03,12.32,Structured Communications (London),EE
09/20/20,19:00:30,12.31,10.99,Mauritius Telecom Ltd,EE
09/20/20,19:00:54,29.77,17.39,Jump Networks Ltd,EE
09/20/20,20:00:00,13.01,8.91,Structured Communications (London),EE
09/20/20,20:00:26,17.97,10.04,Jump Networks Ltd,EE
09/20/20,20:00:53,17.79,10.34,Mauritius Telecom Ltd,EE
09/20/20,21:00:00,17.75,12.83,Trunk Networks (London),EE
09/20/20,21:00:27,24.18,12.94,Mauritius Telecom Ltd,EE
09/20/20,21:00:51,17.07,11.92,Mauritius Telecom Ltd,EE
09/20/20,22:00:00,12.99,18.72,Trunk Networks (London),EE
09/20/20,22:00:25,10.26,15.19,Coreix Ltd (London),EE
09/20/20,22:00:51,17.12,7.58,Jump Networks Ltd,EE
09/20/20,23:00:00,18.92,5.5,Trunk Networks (London),EE
09/20/20,23:00:36,24.06,4.22,Trunk Networks (London),EE
09/20/20,23:01:01,26.43,11.72,Structured Communications (London),EE
09/21/20,00:00:00,3.57,2.12,Jump Networks Ltd,Vodafone
09/21/20,00:00:30,6.12,3.61,Trunk Networks (London),Vodafone
09/21/20,00:01:03,11.39,4.13,Structured Communications (London),Vodafone
09/21/20,10:00:00,5.11,8.43,Trunk Networks (London),Three
09/21/20,10:00:27,7.61,9.23,Lemon Clove Pte.Limited,Three
09/21/20,10:00:56,10.42,4.32,Trunk Networks (London),Three
09/21/20,11:00:00,2.38,4.9,Lemon Clove Pte.Limited,Three
09/21/20,11:00:35,5.28,5.94,Trunk Networks (London),Three
09/21/20,11:00:59,4.55,4.67,Structured Communications (London),Three
09/21/20,12:00:00,0.3,6.14,Trunk Networks (London),Three
09/21/20,12:00:37,1.38,4.38,Trunk Networks (London),Three
09/21/20,12:01:04,0.55,5.04,Trunk Networks (London),Three
09/21/20,13:00:00,3.34,1.51,Lemon Clove Pte.Limited,Three
09/21/20,13:00:37,6.56,1.43,Jump Networks Ltd,Three
09/21/20,13:01:03,5.02,1.2,Mauritius Telecom Ltd,Three
09/21/20,14:00:00,5.51,5.71,Trunk Networks (London),Three
09/21/20,14:00:29,4.1,5.99,Structured Communications (London),Three
09/21/20,14:00:56,1.7,5.78,Lemon Clove Pte.Limited,Three
09/21/20,15:00:00,2.06,3.03,Lemon Clove Pte.Limited,Three
09/21/20,15:00:26,2.32,3.09,Trunk Networks (London),Three
09/21/20,15:00:53,3.9,2.7,Mauritius Telecom Ltd,Three
09/21/20,16:00:00,0.3,5.6,Mauritius Telecom Ltd,Three
09/21/20,16:00:39,14.76,5.47,Mauritius Telecom Ltd,Vodafone
09/21/20,16:01:10,7.18,1.89,Structured Communications (London),Vodafone
09/21/20,17:00:00,9.34,3.01,Trunk Networks (London),Vodafone
09/21/20,17:00:28,1.03,6.96,Mauritius Telecom Ltd,Vodafone
09/21/20,17:00:58,2.6,5.61,Mauritius Telecom Ltd,Vodafone
09/21/20,18:00:00,2.46,4.5,Structured Communications (London),Vodafone
09/21/20,18:00:27,8.87,5.74,Trunk Networks (London),Vodafone
09/21/20,18:00:54,2.5,6.03,Trunk Networks (London),Vodafone
09/21/20,19:00:00,1.4,2.72,Structured Communications (London),Vodafone
09/21/20,19:00:29,1.05,3.79,Jump Networks Ltd,Vodafone
09/21/20,19:01:05,3.29,1.82,Trunk Networks (London),Vodafone
09/21/20,20:00:00,5.87,3.16,Lemon Clove Pte.Limited,Vodafone
09/21/20,20:00:30,6.22,3.44,Jump Networks Ltd,Vodafone
09/21/20,20:00:54,5.5,5.16,Trunk Networks (London),Vodafone
09/21/20,21:00:00,3.91,5.38,Structured Communications (London),Vodafone
09/21/20,21:00:26,4.35,5.5,Mauritius Telecom Ltd,Vodafone
09/21/20,21:00:56,4.12,4.49,Jump Networks Ltd,Vodafone
09/21/20,22:00:01,2.01,6.23,Jump Networks Ltd,Three
09/21/20,22:00:27,0.54,8.67,Structured Communications (London),Three
09/21/20,22:01:00,2.5,7.17,Trunk Networks (London),Three
09/21/20,23:00:00,3.48,6.31,OVH Cloud (Gravelines),Three
09/21/20,23:00:27,7.5,6.49,Aimo Company (Gravelines),Three
09/21/20,23:00:52,2.94,8.13,Eurafibre (Lille) [242.20,Three
09/22/20,00:00:01,2.29,3.9,Structured Communications (London),Vodafone
09/22/20,00:00:28,2.11,2.9,Mauritius Telecom Ltd,Vodafone
09/22/20,00:01:01,4.56,3.34,Structured Communications (London),Vodafone
09/22/20,01:00:00,1.78,2.29,Lemon Clove Pte.Limited,Vodafone
09/22/20,01:00:40,0.72,4.63,Trunk Networks (London),Vodafone
09/22/20,01:01:08,4.51,5.41,Structured Communications (London),Vodafone
09/22/20,09:00:00,18.71,5.11,Structured Communications (London),Vodafone
09/22/20,09:00:28,4.29,5.02,Lemon Clove Pte.Limited,Vodafone
09/22/20,09:00:55,25.21,6.19,Trunk Networks (London),Vodafone
09/22/20,10:00:00,20.21,3.13,Jump Networks Ltd,Vodafone
09/22/20,10:00:26,10.54,2.22,Trunk Networks (London),Vodafone
09/22/20,10:00:59,2.49,2.89,Trunk Networks (London),Three
09/22/20,11:00:00,1,1.91,Trunk Networks (London),Three
09/22/20,11:00:39,3.74,1.93,Structured Communications (London),Three
09/22/20,11:01:11,3.1,1.98,Mauritius Telecom Ltd,Three
09/22/20,12:00:00,2.77,2.71,Trunk Networks (London),Three
09/22/20,12:00:28,3.79,5.12,Mauritius Telecom Ltd,Three
09/22/20,12:00:53,1.95,3.17,Mauritius Telecom Ltd,Three
09/22/20,13:00:00,7.87,4.57,Structured Communications (London),Three
09/22/20,13:00:32,6,4.91,Jump Networks Ltd,Three
09/22/20,13:01:01,5.37,5.69,Mauritius Telecom Ltd,Three
09/22/20,14:00:00,2.53,3.75,Structured Communications (London),Three
09/22/20,14:00:39,3.97,4.23,Trunk Networks (London),Three
09/22/20,14:01:08,1.52,3,Jump Networks Ltd,Three
09/22/20,15:00:00,5.14,2.1,Lemon Clove Pte.Limited,Three
09/22/20,15:00:39,5.81,2.15,Lemon Clove Pte.Limited,Three
09/22/20,15:01:15,6,2.18,Mauritius Telecom Ltd,Three
09/22/20,16:00:01,4.95,2.55,Lemon Clove Pte.Limited,Three
09/22/20,16:00:33,5.15,2.94,Trunk Networks (London),Three
09/22/20,16:01:05,5.43,2.3,Lemon Clove Pte.Limited,Three
09/22/20,17:00:00,2.64,4.19,Coreix Ltd (London),Three
09/22/20,17:00:30,2.29,3.06,Trunk Networks (London),Three
09/22/20,17:01:02,2.13,2.99,Mauritius Telecom Ltd,Three
09/22/20,18:00:01,0.31,0.56,Lemon Clove Pte.Limited,Vodafone
09/22/20,18:00:47,0.29,0.53,Jump Networks Ltd,Vodafone
09/22/20,18:01:43,5.54,11.48,Lemon Clove Pte.Limited,Three
09/22/20,19:00:00,8.72,6.14,Structured Communications (London),EE
09/22/20,19:00:30,8.19,5.57,Coreix Ltd (London),EE
09/22/20,19:00:57,9.05,14.01,Structured Communications (London),EE
09/22/20,20:00:00,10.29,5.7,Mauritius Telecom Ltd,EE
09/22/20,20:01:57,24.73,12.51,Coreix Ltd (London),EE
09/22/20,20:03:52,5.84,6.48,Mauritius Telecom Ltd,EE
09/22/20,21:00:00,13.67,4.01,Coreix Ltd (London),EE
09/22/20,21:02:00,0.57,3.38,Mauritius Telecom Ltd,EE
09/22/20,21:04:00,0.03,3.54,Coreix Ltd (London),EE
09/22/20,22:00:00,9.88,4.54,Lemon Clove Pte.Limited,Vodafone
09/22/20,22:00:30,8.1,4.98,Structured Communications (London),Vodafone
09/22/20,22:00:58,3.52,3.93,Jump Networks Ltd,Vodafone
09/22/20,23:00:00,18.56,4.47,Mauritius Telecom Ltd,Vodafone
09/22/20,23:00:26,7.8,6.26,Mauritius Telecom Ltd,Vodafone
09/22/20,23:00:52,11.71,3.19,Lemon Clove Pte.Limited,Vodafone
09/23/20,00:00:00,1.75,1.65,Structured Communications (London),Vodafone
09/23/20,00:00:32,0.94,4.44,Structured Communications (London),Vodafone
09/23/20,00:01:03,2.71,4.83,Trunk Networks (London),Vodafone
09/23/20,01:02:45,0,0,none,none
09/23/20,01:03:15,0,0,none,none
09/23/20,01:04:09,0,0,none,none
09/23/20,08:00:00,4.06,6.86,Jump Networks Ltd,Vodafone
09/23/20,08:00:28,4.6,6.5,Jump Networks Ltd,Vodafone
09/23/20,08:00:55,2.61,4.72,Lemon Clove Pte.Limited,Vodafone
09/23/20,09:00:00,0,0,none,none
09/23/20,09:00:01,6.44,4.89,Structured Communications (London),Three
09/23/20,09:00:30,6.48,5.32,Trunk Networks (London),Three
09/23/20,10:00:00,10.69,8.81,Lemon Clove Pte.Limited,Three
09/23/20,10:00:30,13.21,10.27,Jump Networks Ltd,Three
09/23/20,10:00:57,13.1,10.42,Structured Communications (London),Three
09/23/20,11:00:00,0.6,4.33,Jump Networks Ltd,Three
09/23/20,11:00:31,0.44,5.44,Structured Communications (London),Three
09/23/20,11:01:01,2.1,5.82,GTT.net (London) [2.56,Three
09/23/20,12:00:00,0.65,2.57,Mauritius Telecom Ltd,Three
09/23/20,12:00:34,2.13,2.56,Mauritius Telecom Ltd,Three
09/23/20,12:01:02,3.69,2.42,Mauritius Telecom Ltd,Three
09/23/20,13:00:00,4.8,2.55,Lemon Clove Pte.Limited,Three
09/23/20,13:00:25,1.15,2.4,Structured Communications (London),Three
09/23/20,13:00:58,8.54,10.27,Jump Networks Ltd,Three
09/23/20,14:00:00,17.51,9.73,Structured Communications (London),EE
09/23/20,14:00:30,30.96,8.47,Jump Networks Ltd,EE
09/23/20,14:01:01,21.37,10.55,Structured Communications (London),EE
09/23/20,15:00:00,23.76,10.96,Structured Communications (London),EE
09/23/20,15:00:26,14.47,10.41,Jump Networks Ltd,EE
09/23/20,15:00:53,34.32,14.21,GTT.net (London) [6.08,EE
09/23/20,16:00:00,15.22,3.38,GTT.net (London) [6.08,EE
09/23/20,16:00:27,16.33,4.03,Jump Networks Ltd,EE
09/23/20,16:00:52,15.06,7.66,Structured Communications (London),EE
09/23/20,17:00:00,19.86,5.69,Structured Communications (London),EE
09/23/20,17:00:23,8.91,9.93,Jump Networks Ltd,EE
09/23/20,17:00:52,23.41,11.25,Jump Networks Ltd,EE
